prodName,category,description
유치원 처음 가는 날,그림책,대한민국 대표 아빠 작가 김영진은 처음으로 유치원에 가는 날 우리 아이들이 저마다 느낄 다양한 마음을 아이들에게 친근한 동물 캐릭터들로 섬세하게 그려 내며 실제 유치원 생활에서 있을 수 있는 일들을 현실적이고 생동감 넘치는 이야기로 담았다.
나를 채우는 한 끼 - 99가지 음식 처방전,건강정보,음식을 먹는다는 것은 단순히 ‘끼니를 때운다’의 수준에 머물러서는 안 된다. 저자는 20여 년간 다양한 증상을 토로했던 환자들을 진료하며 매 순간 ‘먹는 것’의 중요성을 체감했다. 그리고 그는 이 책에서 음식의 가치를 알고 바르게 먹기를 강조한다.
이방인 3 - 만화,인터넷 연재 만화,null
디스 이즈 홋카이도 - 2023년 최신 개정판,일본여행,"『디스 이즈 홋카이도』가 3년 만에 최신 개정판으로 돌아왔다. 책 속에는 홋카이도의 핵심 도시인 삿포로, 오타루, 하코다테, 후라노, 비에이를 비롯해 풍요로운 대자연에서 힐링하기 좋은 중소도시 19개의 명소와 쇼핑 정보, 현지 맛집 리스트를 총망라했다."
부엉이의 불길한 말,외국에세이,"우리에게 「아Q정전」로 잘 알려진 소설가이자, 중국 현대문학에서 가장 중요한 작가로 일컬어지는 루쉰의 작품집. 루쉰이 남긴 작품 가운데 열 편의 산문을 선별하고, 여기에 산문시집 『야초』의 수록 작품 스물네 편을 함께 묶었다."
모두 열세 명 - 2021 뉴베리 명예상 수상작,청소년 문학,"누구도 예상치 못한 태국 유소년 축구팀 열세 명의 16일간의 생존과 구조, 그 기적을 가능케 한 모든 것을 파헤친 뉴베리 명예상 수상에 빛나는 논픽션이다. 영화 '13 LIVES', 넷플릭스 6부작 '태국 동굴 구조 작전'의 바로 그 실화다."
지나친 고백 - 내면의 상처를 어루만지는 고백과 우정의 연대기,외국에세이,"폭발적인 솔직함으로 자전적 이야기를 쓰는, 미국 회고록의 스타, 크리스티 테이트의 데뷔작이다. 약 20년 넘게 그룹 상담에 참여하고 있는 저자의 이 책은 범상치 않은 심리치료사, 로젠 박사가 이끄는 상담 그룹에서 겪은 8년여의 기록이다."
시를 쓰고 싶으시다고요,한국에세이,시집 &lt;내가 사랑하는 나의 새 인간&gt; &lt;희망은 사랑을 한다&gt; &lt;스미기에 좋지&gt; 등을 통해 여러 대상과 그를 향한 마음들을 탐구해온 김복희 시인이 흰 종이 앞에 선 모험가에게 되묻는다. “시를 쓰고 싶으시다고요.”
윌북 클래식 × 호러 컬렉션 - 전3권,호러.공포소설,윌북 클래식은 오랜 시간 독자들의 마음을 사로잡아온 고전문학을 현대적인 시각과 시대 정신을 담아 선보이는 윌북의 세계문학 브랜드다. 시간의 무게는 쌓였으나 치우치지 않는 시선으로 당대를 바라보고 인류 보편적 가치를 추구해온 작품들을 선별해 각기 하나의 컬렉션으로 묶어낸 윌북 클래식은 문학을 읽는 글맛에 더해 시즌마다 의미를 담아 골라보는 재미를 선사한다.
[세트] 토리노 멜랑콜리 + 경험이 언어가 될 때 + 장소의 연인들 - 전3권,인문 에세이,"문학과지성사 ‘채석장 그라운드’는 에이젠슈테인의 작업 노트에서 뒤라스와 고다르가 나눈 대화에 이르기까지, 논쟁적인 주장을 펼치는 해외의 정치·사회·예술 에세이를 소개해온 ‘채석장’ 시리즈를 잇는 새로운 시리즈로, 국내 필자들의 에세이를 다양한 형식에 담아 소개한다."
어른 이후의 어른 - 더 나은 사람이 되기 위한 우리들의 대화,심리학/정신분석학,"청소년기부터 노년기에 해당하는 약 45명의 사람들을 만나 그들에게 ‘어른이 된다는 것’은 무엇을 의미하는지 질문한다. 그들 각자의 인생에서 필연적으로 겪은 상실과 슬픔, 애도와 좌절, 분노와 고독에 대한 에피소드를 지은이는 정신분석학과 심리학이라는 틀로 흥미롭게 접근한다."
번역가의 길,기호학/언어학,"번역가이자 서강대학교 영문학과 명예교수인 김욱동 교수의 &lt;번역가의 길&gt;. 오랫동안 번역과 강의를 해오면서 느껴왔던 번역에 대한 개념과 인식 전환, 성차별과 젠더 번역, 성격 번역, 셰익스피어의 햄릿 번역 등의 문제들을 담고 있다."
은유의 글쓰기 상담소 - 계속 쓰려는 사람을 위한 48가지 이야기,책읽기/글쓰기,"《글쓰기의 최전선》 《쓰기의 말들》 이후 7년 만에 선보이는 은유 작가의 글쓰기 책. 글을 쓰다가 생기는 고민과 궁금증 마흔여덟 가지에 은유 작가가 자신의 글쓰기 경험, 작가로서의 삶을 재료 삼아 이야기한다."
눈은 하늘에서 보낸 편지,기초과학/교양과학,1930~1940년대 일본에서 물리학이라는 학문이 막 싹을 틔우던 무렵 기상물리학자로 활동하며 최초로 인공 눈을 만든 나카야 우키치로의 산문을 엮은 책이다. ‘눈’이라는 자연 현상에 매혹되어 결국 세계 최초로 눈을 만들어낸 과학자가 된 여정이 담겨있다.
The Earthian Tales 어션 테일즈 No.5 - I will be BACK,문학 잡지,SF 전문 계간 문학잡지 &lt;The Earthian Tales&gt; 그 다섯 번째 이야기.
시간이 있었으면 좋겠다 - 삶의 여백을 사랑하는 일에 대해,한국에세이,"&lt;평일도 인생이니까&gt; &lt;기록하기로 했습니다&gt;를 통해 평범한 일상의 특별한 목격자로 사는 법을 노래했던 작가 김신지가, 이번에는 마음속 깊은 호주머니에서 ‘시간’이란 낱말을 꺼내 들었다."
메이크잇의 폭신폭신 말랑말랑 종이 스퀴시 만들기 - 창의력과 상상력을 키우는 스퀴시 & 띠부띠부 촉감 놀이,공예,"폭신폭신하고 부드러운 촉감을 가진 피젯 토이의 대표 주자, 스퀴시! 손으로 도안을 코팅하고, 솜을 넣고 붙이면 종이로도 얼마든지 스퀴시 장난감을 만들 수 있다. 알록달록한 도안과 상세한 과정 설명이 있으니 언제 어디에서나 내 손으로 장난감을 만들 수 있다."
알쏭달쏭 캐치! 티니핑 시즌 3 마그네틱 코디놀이,놀이책,자석으로 만들어져 반 영구적으로 놀이할 수 있는 마그네틱 코디놀이. 두껍고 튼튼한 마그네틱 인형을 받침대에 끼워서 세운 후 자석으로 된 옷과 액세서리를 붙였다 떼었다 하면 쉽고 간편하게 코디할 수 있다.
만화로 보는 북유럽 신화,신화/종교학,북유럽 신화의 내용을 알기 쉽도록 만화로 풀어쓴 책이다. 북유럽 신화를 처음 접하는 독자들이나 평소 북유럽 신화에 관심이 있었던 독자들에게 쉽게 내용에 접근할 수 있도록 도와준다. 작가는 이 책에서 사건별로 신들의 이야기를 해학적으로 풀어냈다.
알쏭달쏭 캐치! 티니핑 시즌 3 215 컬렉션 스티커,놀이책,마음에 드는 스티커를 골라 붙이는 활동을 하면 소근육에 자극을 주어 발달에 발달에 도움이 된다. 컬렉션북 배경 내지에만 스티커를 붙이는 것이 아니라 휴대폰과 같은 소지품에 몰랑 스티커를 붙여 나만의 개성을 뽐내보자.
만만한수학 컬러링북,과학/수학/컴퓨터,아이도 수학자처럼 꿈꾸고 생각할 수 있다는 걸 보여 준 '만만한수학' 시리즈 컬러링북이다. '만만한수학' 시리즈 각 권의 귀엽고 엉뚱한 주인공 친구들의 수학적 질문을 따라 한 장 한 장 칠하다 보면 어느새 수학은 즐거운 놀이라는 놀라운 경험을 하게 한다.
"산재를 말하다 - 산재의 문제, 변화 그리고 과제",사회문제,"저자 권동희 노무사는 노동자의 입장에서 산재 사건을 담당하며 한국의 산재와 노동환경의 실태, 산재법의 문제와 한계, 실무를 해 나가면서 겪는 여러 어려움 등에 대해 고민했다. &lt;산재를 말하다&gt;는 그 고민과 노력의 흔적들을 담아낸 책이다."
"논어처럼 이끌어라 - 나를 단단하게, 조직을 유연하게 만드는 고전의 힘",성공,2600년 동안 명맥을 이어 온 불멸의 고전 『논어』는 수천 년의 굴곡을 넘어 지금까지 수많은 지도자에게 깊은 가르침을 주고 있다. 국내 대표 고전학자 이강재 서울대학교 중어중문학과 교수는 리더의 의미를 상실한 시대에 사는 우리에게 다시 『논어』를 읽으며 ‘근본’을 회복하고 균형 잃은 리더십의 원칙을 바로 세울 것을 권한다.
설민석의 그리스 로마 신화 대모험 2 - 열두 신의 귀환,사회/역사/철학,"오랜 시간 그 가치를 인정받은 그리스 로마 신화에 설쌤의 풍부한 상상력을 더한 새로운 대모험 시리즈다. &lt;설민석의 그리스 로마 신화 대모험&gt;은 낯설고 어려운 그리스 로마 신화를 어린이의 눈높이에 맞춰 아주 쉽게, 흥미진진한 만화로 재구성했다."
2050 패권의 미래 - 변화를 주도하는 힘은 어디서 오는가,경제학/경제일반,"전 세계 경제, 비즈니스, 사회의 동향을 분석하고 예측하는 유럽 최고 연사, 글로벌 트렌드 분석가 해미시 맥레이가 전하는 앞으로 30년 이후의 세계에 대한 미래 보고서 《2050 패권의 미래(원제: The World in 2050)》가 출간됐다."
아무도 모를 것이다,판타지/환상문학,2022년 부커상 인터내셔널 부문 최종후보에 오르며 한국 독자뿐 아니라 전 세계 독자의 주목을 받고 있는 정보라 작가의 환상문학 초기 걸작선. 정보라만의 독특하고 매혹적인 환상이 펼쳐지는 9편의 초기 발표작과 1편의 미발표작을 엄선하여 담았다.
교사의 말 연습 - 상처 주지 않으면서 할 말은 다 하는,교육학,"26년 간 교육자로 살아온 저자는 아이들과 함께 지내면서 알게 된 교실 속 말하기의 비밀은 물론, 오랫동안 후배 교사들의 고민을 상담해온 경험과 20권이 넘는 책을 쓴 작가로서 다듬어온 말의 기술들을 이 책에 모두 담았다."
"숲의 애가 - 눈물을 마시는 새, 팬픽 앤솔러지",판타지/환상문학,"이영도 작가의 대작 판타지 소설 &lt;눈물을 마시는 새&gt;의 뒷이야기를 담은 앤솔러지. &lt;눈물을 마시는 새&gt;의 팬들이 가장 궁금해하는 케이건과 여름의 사랑 이야기, 설정과 관련된 독창적인 스토리, 본편 이후의 세계관 등을 담았으며, 각각 두 편씩 본작의 과거, 현재, 미래를 다루고 있다."
연기 수업,그래픽노블,"만화로는 사상 처음으로 세계 3대 문학상으로 일컬어지는 부커상 후보에 랭크되어 화제가 되었던 작품 《사브리나》 작가, 닉 드르나소의 최신작으로, 단조로운 삶을 살아가는 중간 계층 언저리의 여러 군상들을 매혹적인 스타일로 그려내고 있다."
주민등록에 대하여 - 제도의 역사와 업무의 원리,법과 생활,"주민등록법이 제정된 지 60년이 되었다. 주민등록 제도에 대한 문헌과 논문은 대부분 정부 간행물로 평범한 사람이 접근하기 어렵고, 이해하기 힘들게 쓰여 있다. 이 책은 이러한 안타까운 부분을 현직 담당자가 공무원들과 일반 독자들도 이해할 수 있도록 주민등록 제도를 가장 쉽고 활용하기 쉽게 정리하였다. 주민등록 제도의 역사와 비사가 상세하게 기술되어 있다."
"위대한 철학자들의 죽음 수업 - 무엇을 위해 살고, 무엇을 사랑할 것인가?",서양철학,지혜를 그 누구보다도 사랑한 위대한 철학자 5인의 ‘죽음에 대한 생각’을 한 권의 책으로 묶어낸 고전 편역서이다. 현대 독자들을 배려한 편역서의 특성상 위대한 철학자 5인의 저작들 중에서 ‘죽음’과 관련한 내용만을 따로 션별해 실었다.
고운 빛깔 극채색 꽃 자수,공예,"자수 디자이너 미리키가 자신만의 독특한 개성을 보여주는 동시에 환상적인 색감을 사용한 작품을 선보인다. 열대 식물인 안스리움부터 한국에 가장 많은 소나무, 가뭄과 추위를 잘 견디는 공조팝나무 등 다양한 종류의 꽃을 자수 모티프로 담았다."
13.67 - 개정판,추리/미스터리소설,"중국어권 최고의 추리소설 작가, 찬호께이의 대표작. 홍콩을 배경으로 1967년도부터 2013년까지의 여섯 개 사건을 역순으로 펼쳐놓는 장편소설이다. 참신한 순서의 구성에 더해 혼수상태에서조차 명추리를 자랑하는 경찰 고문 관전둬가 독자의 마음을 강렬하게 사로잡는다."
오싹오싹 당근,그림책,"당근을 너무 좋아하는 토끼와 무서운(?) 당근이 벌이는 한바탕 소동으로, 2013년 8월 우리나라에 처음 소개되었고, 2023년 국내 출간 10주년을 맞는다. 독자들의 큰 사랑을 방증하듯, 후속작 《오싹오싹 팬티!》, 《오싹오싹 크레용!》이 출간되어 폭발적인 인기를 끌고 있다."
"오늘부터 작심만일 - 게으름, 의지력 부족, 미루는 습관을 이기는 마인드셋",성공,"28만 구독자가 열광한 유튜브 채널 ‘작심만일’의 운영자이자 동기부여 퍼포먼스 코칭 기업 ‘작심만일’의 대표 나건일 저자는 전 세계 상위 0.1%의 성공의 비밀을 캐내기 위해 세계적인 심리학자 조던 피터슨, 실리콘밸리 브레인 코치 짐 퀵, 마인드셋 전문가 캐럴 드웩부터 100억 부자이자 천재 마케터 타이 로페즈, 50조 부자 댄 페냐 등에 이르기까지 1,000여 건 이상의 강연, 책, 인터뷰 등을 탐독해 성공 전략을 파헤쳤다."
